"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.666798412E1,-3.226721287E0,-5.051846981E0,3.771686554E-1
3.667288047E1,-3.159722328E0,-4.666602135E0,1.526321769E0
3.667777682E1,-3.142972469E0,-4.111168385E0,2.541476727E0
3.668267318E1,-3.142972469E0,-3.512364626E0,3.269493103E0
3.668756959E1,-3.214757204E0,-2.748754978E0,3.767200232E0
3.669246594E1,-3.073580742E0,-2.040180445E0,3.887140274E0
3.669736229E1,-2.872284412E0,-1.312463164E0,3.721736431E0
3.670225865E1,-2.630609512E0,-5.964110494E-1,3.314956665E0
3.670715505E1,-2.307279348E0,5.952146277E-2,2.809772015E0
3.671205141E1,-1.883749604E0,7.704889178E-1,2.218445778E0
3.671694776E1,-1.371386528E0,1.440778375E0,1.591227055E0
3.672184412E1,-7.226324677E-1,1.969891191E0,9.182456732E-1
3.672674047E1,-3.050848842E-2,2.269293070E0,1.953141540E-1
3.673165479E1,5.727819204E-1,2.422433853E0,-4.031906128E-1
3.673653323E1,9.939187169E-1,2.544467688E0,-8.868398666E-1
3.674142958E1,1.336391449E0,2.630609512E0,-1.248156071E0
3.674632594E1,1.631007791E0,2.662015200E0,-1.463809252E0
3.675122234E1,1.884646893E0,2.690729141E0,-1.595414519E0
3.675611870E1,2.073679924E0,2.702693224E0,-1.664806366E0
3.676103323E1,2.152642965E0,2.700300455E0,-1.581057549E0
3.676591141E1,2.095215321E0,2.738585472E0,-1.442273855E0
3.677082599E1,2.023430586E0,2.688336134E0,-1.116550922E0
3.677570417E1,1.970788598E0,2.494218588E0,-6.735795736E-1
3.678060052E1,1.839183331E0,2.238186598E0,-1.615155339E-1
3.678549688E1,1.671685696E0,1.905285001E0,3.675973713E-1
3.679041146E1,1.542174220E0,1.567897081E0,8.775677085E-1
3.679528964E1,1.355534077E0,1.318744421E0,1.220040441E0
3.680018599E1,1.130608678E0,1.170389414E0,1.334895968E0
3.680508234E1,8.694919348E-1,1.084247708E0,1.119541883E0
3.680997870E1,5.775675774E-1,9.957132936E-1,5.976074338E-1
3.681487505E1,2.614158690E-1,1.019641519E0,-5.353940651E-2
3.681977146E1,-7.866404206E-2,1.079462171E0,-7.336992621E-1
3.682466781E1,-3.059822023E-1,1.170389414E0,-1.269990563E0
3.682956417E1,-3.227319419E-1,1.165603757E0,-1.830210209E0
3.683446052E1,-2.868396044E-1,1.199103236E0,-2.349452734E0
3.683945438E1,-3.179463148E-1,1.342672586E0,-2.835494757E0
3.684425323E1,-4.758726060E-1,1.572682738E0,-3.390928745E0
3.684914964E1,-5.069792867E-1,1.838286042E0,-3.824328899E0
3.685404599E1,-4.375874400E-1,2.077568293E0,-3.879363775E0
3.685894234E1,-1.911267042E-1,2.173580170E0,-3.527618885E0
3.686383875E1,8.673982322E-2,2.228615284E0,-2.871387243E0
3.686873511E1,3.020938635E-1,2.427219391E0,-1.875673890E0
3.687363146E1,2.853440940E-1,2.949153900E0,-6.352944374E-1
3.687852781E1,2.733799815E-1,3.712763548E0,5.377869010E-1
3.688342422E1,8.434699476E-2,4.751846790E0,1.356431365E0
3.688832057E1,-2.748754919E-1,6.095117569E0,1.964507341E0
3.689321693E1,-5.069792867E-1,7.797311783E0,2.445763826E0
3.689811328E1,-8.183453679E-1,1.002383327E1,2.802593470E0
3.690300964E1,-1.352243900E0,1.309771252E1,2.871985435E0
3.690790604E1,-1.998605132E0,1.747418594E1,2.273480654E0
3.691280240E1,-3.145365477E0,2.419442749E1,2.929413080E0
3.691769875E1,-4.596313000E0,3.295455170E1,5.646762371E0
3.692259511E1,-5.422136307E0,4.071836472E1,8.768498421E0
3.692749146E1,-4.584349155E0,4.335196304E1,1.135424232E1
3.693238787E1,-2.865106106E0,4.015814590E1,1.364058495E1
3.693728422E1,-1.749452472E0,3.351477051E1,1.555813313E1
3.694218057E1,-3.815654755E0,2.874079132E1,1.603221130E1
3.694707693E1,-8.895915985E0,2.826192665E1,1.612553024E1
3.695199146E1,-1.269541931E1,2.892503738E1,1.569242954E1
3.695686969E1,-1.390200043E1,2.883650398E1,1.440897942E1
3.696176604E1,-1.273849010E1,2.779502869E1,1.294636726E1
3.696666240E1,-1.118225861E1,2.670808792E1,1.222104263E1
3.697157693E1,-1.026072216E1,2.577937317E1,1.184746265E1
3.697645516E1,-9.346066475E0,2.476421928E1,1.188096237E1
3.698135151E1,-7.998308659E0,2.347628212E1,1.207717419E1
3.698624787E1,-6.509075642E0,2.213540459E1,1.195514011E1
3.699116240E1,-5.340780258E0,2.113221359E1,1.126331520E1
3.699604063E1,-4.392624378E0,2.045953178E1,1.034865856E1
3.700095516E1,-3.590729475E0,2.012932205E1,9.309576035E0
3.700583334E1,-3.087937593E0,2.013410759E1,8.112565994E0
3.701074787E1,-2.896511793E0,2.021306992E1,7.145267487E0
3.701562604E1,-2.597109795E0,2.014846420E1,6.168696880E0
3.702052245E1,-2.087139606E0,1.991127586E1,5.005186558E0
3.702541880E1,-1.524527073E0,1.968634987E1,3.803391695E0
3.703031516E1,-1.100698471E0,1.939891243E1,2.891128063E0
3.703521151E1,-8.709874153E-1,1.906152344E1,2.610868692E0
3.704011125E1,-9.212366939E-1,1.867119598E1,3.125624657E0
3.704500427E1,-1.174875975E0,1.815643883E1,4.009174347E0
3.704990063E1,-1.311565876E0,1.751007843E1,4.796711922E0
3.705479698E1,-1.445564032E0,1.694507217E1,5.263611794E0
3.705969339E1,-1.785643935E0,1.641835213E1,5.316253662E0
3.706458974E1,-1.991426587E0,1.577199173E1,5.014758110E0
3.706948610E1,-1.910070658E0,1.499372578E1,4.421039104E0
3.707438245E1,-1.747059584E0,1.420858097E1,3.841676712E0
3.707927880E1,-1.656132340E0,1.352154160E1,3.446561813E0
3.708417521E1,-1.696810365E0,1.293978691E1,3.068196774E0
3.708907156E1,-1.622632861E0,1.227188969E1,2.764308453E0
3.709396792E1,-1.438385487E0,1.147448158E1,2.529512644E0
3.709886427E1,-1.352243900E0,1.071087265E1,2.362015009E0
3.710376068E1,-1.275673628E0,9.961619377E0,2.220838547E0
3.710865703E1,-1.249352574E0,9.161818504E0,2.122732878E0
3.711355339E1,-1.251745343E0,8.379066467E0,2.014756680E0
3.711844974E1,-1.213460207E0,7.619943619E0,1.864008784E0
3.712334610E1,-1.196411371E0,6.935297489E0,1.648654819E0
3.712824250E1,-1.186840057E0,6.274579048E0,1.485643744E0
3.713313886E1,-1.199103236E0,5.649753571E0,1.303789258E0
3.713803521E1,-1.115055323E0,5.087141037E0,1.112363458E0
3.714293156E1,-1.064806104E0,4.562813759E0,9.014959335E-1
3.714782797E1,-1.141376376E0,4.045664787E0,6.550351977E-1
3.715272432E1,-1.150947690E0,3.566801310E0,4.396811724E-1
3.715762068E1,-1.122233868E0,3.123830080E0,2.670988142E-1
3.716251703E1,-1.206281662E0,2.688336134E0,1.594218016E-1
3.716741344E1,-1.237388372E0,2.252543449E0,6.131608039E-2
3.717230979E1,-1.256531000E0,1.855035782E0,-4.636093974E-2
3.717720615E1,-1.254138112E0,1.486241937E0,-1.205384433E-1
3.718210250E1,-1.256531000E0,1.201496124E0,-1.591227055E-1
3.718699891E1,-1.143769264E0,8.997012973E-1,-2.165504545E-1
3.719189526E1,-1.060020447E0,6.388836503E-1,-2.476571500E-1
3.719679162E1,-9.643075466E-1,4.785645306E-1,-2.261217386E-1
3.720168797E1,-8.757730722E-1,3.610171080E-1,-1.495514214E-1
3.720658432E1,-7.872386575E-1,3.466601670E-1,8.673981763E-3
3.721149891E1,-6.675975323E-1,3.729812205E-1,2.144567221E-1
3.721637709E1,-5.285146832E-1,4.307080805E-1,3.556332588E-1
3.722129162E1,-3.514458239E-1,5.742774606E-1,5.018945336E-1
3.722616979E1,-1.648056656E-1,7.202396393E-1,5.665007830E-1
3.723106620E1,-1.136590727E-2,8.590233326E-1,6.143572330E-1
3.723596255E1,1.585244983E-1,1.019641519E0,6.885347366E-1
3.724085891E1,4.480560422E-1,1.189531922E0,7.124629617E-1
3.724575526E1,7.211369276E-1,1.345065475E0,6.981059909E-1
3.725065167E1,1.005882859E0,1.656431437E0,7.339983582E-1
3.725554802E1,1.195214868E0,2.137687922E0,7.220342159E-1
3.726046255E1,1.350748420E0,2.659622431E0,6.598208547E-1
3.726534073E1,1.386640668E0,3.234198809E0,6.071787477E-1
3.727024057E1,1.467996716E0,3.835096598E0,5.449653864E-1
3.727513349E1,1.487139225E0,4.493422031E0,4.372883439E-1
3.728002984E1,1.424925923E0,5.180460930E0,3.245265782E-1
3.728492620E1,1.456032634E0,5.814857960E0,2.431706041E-1
3.728984078E1,1.546959877E0,6.497111797E0,1.929213256E-1
3.729471896E1,1.568495274E0,7.354340553E0,2.503490746E-1
3.729961531E1,1.582852125E0,8.465208054E0,5.234299302E-1
3.730451167E1,1.381855130E0,1.003340435E1,1.028614640E0
3.730940802E1,1.152144074E0,1.174995518E1,1.789831281E0
3.731430443E1,8.599206209E-1,1.372253895E1,2.721237659E0
3.731920078E1,3.403790295E-1,1.561406517E1,3.911068678E0
3.732409714E1,-4.160520434E-1,1.760100555E1,4.796711922E0
3.732899349E1,-8.374879360E-1,1.877408600E1,4.495216370E0
3.733388990E1,-9.451649189E-1,1.860419655E1,4.028316975E0
3.733878625E1,-1.838286042E0,1.823779488E1,3.389134169E0
3.734368261E1,-1.960319996E0,1.703839302E1,2.886342287E0
3.734857896E1,-2.788535595E0,1.584138298E1,2.455335140E0
3.735347531E1,-3.377469063E0,1.436890030E1,2.239981174E0
3.735837172E1,-4.091128349E0,1.339711475E1,2.362015009E0
3.736326807E1,-4.447659016E0,1.276511097E1,2.409871578E0
3.736816443E1,-4.701597214E0,1.237956715E1,2.318944216E0
3.737306084E1,-4.912165642E0,1.208255768E1,1.950150490E0
3.737795719E1,-4.828416824E0,1.170449162E1,1.224826097E0
3.738285354E1,-4.509872437E0,1.135723400E1,3.484548032E-1
3.738774990E1,-4.301696777E0,1.107727337E1,-3.098705411E-1
3.739264625E1,-4.050450325E0,1.081376362E1,-5.156532526E-1
3.739754266E1,-3.782155275E0,1.043779182E1,-2.859423161E-1
3.740243901E1,-3.437289715E0,1.005254745E1,4.058825374E-1
3.740733537E1,-3.174079180E0,9.724431038E0,1.227218866E0
3.741223177E1,-2.906083107E0,9.381958008E0,1.866401672E0
3.741712813E1,-2.633002281E0,9.042177200E0,2.285444736E0
3.742202448E1,-2.400898457E0,8.704490662E0,2.467299223E0
3.742692084E1,-2.254637241E0,8.407780647E0,2.539083958E0
3.743183542E1,-2.056032896E0,8.180163383E0,2.563012123E0
3.743671360E1,-1.814357758E0,7.971987724E0,2.476870537E0
3.744160995E1,-1.605883121E0,7.847560883E0,2.457727909E0
3.744650630E1,-1.385743380E0,7.802097321E0,2.474477768E0
3.745142089E1,-1.179661512E0,7.835597038E0,2.505584478E0
3.745629906E1,-9.355936646E-1,7.890631676E0,2.620440006E0
3.746121360E1,-7.178468108E-1,7.971987724E0,2.754737139E0
3.746609177E1,-4.878367186E-1,8.134699821E0,2.941377163E0
3.747100636E1,-2.533400953E-1,8.278568268E0,3.104089260E0
3.747588453E1,-6.400800496E-2,8.419744492E0,3.228815079E0
3.748079906E1,8.913264424E-2,8.587242126E0,3.274278641E0
3.748567724E1,1.585244983E-1,8.804988861E0,3.214159012E0
3.749059182E1,2.039881349E-1,9.013463974E0,3.022733212E0
3.749546995E1,2.063809484E-1,9.216854095E0,2.740380049E0
3.750036636E1,1.848455518E-1,9.346066475E0,2.493620396E0
3.750526271E1,1.322034448E-1,9.418149948E0,2.278266191E0
3.751015906E1,2.213360928E-2,9.518648148E0,2.161017895E0
3.751505547E1,-1.073779166E-1,9.611968994E0,2.043470621E0
3.752004932E1,-2.700898647E-1,9.738788605E0,1.852044702E0
3.752484813E1,-4.854438901E-1,9.865608215E0,1.615155339E0
3.752974453E1,-6.795616150E-1,9.944570541E0,1.322931767E0
3.753464094E1,-8.949156404E-1,9.987940788E0,1.095613718E0
3.753953729E1,-1.062413216E0,1.005015373E1,8.967102766E-1
3.754443365E1,-1.268495083E0,1.008365345E1,6.765705943E-1
3.754933000E1,-1.486241937E0,1.011715317E1,4.899304509E-1
3.755422641E1,-1.648953915E0,1.018893814E1,3.915255964E-1
3.755912276E1,-1.771286964E0,1.023200893E1,3.675973713E-1
3.756401912E1,-1.912463546E0,1.028465080E1,4.106681943E-1
3.756891547E1,-2.094317913E0,1.036122131E1,5.330012441E-1
3.757381182E1,-2.194816589E0,1.041864872E1,7.268198729E-1
3.757870823E1,-2.276172638E0,1.041864872E1,9.302098155E-1
3.758360458E1,-2.326720953E0,1.039472103E1,1.121934772E0
3.758850094E1,-2.369791746E0,1.037318516E1,1.277468204E0
3.759339729E1,-2.300100803E0,1.033489990E1,1.435394526E0
3.759829370E1,-2.218744755E0,1.028225803E1,1.548156261E0
3.760319005E1,-2.168495417E0,1.022722340E1,1.684547186E0
3.760808641E1,-2.115853310E0,1.011715317E1,1.797009826E0
3.761298276E1,-2.024926186E0,9.985548019E0,1.935793519E0
3.761787917E1,-1.945963025E0,9.887143135E0,2.062613010E0
3.762277552E1,-1.850250125E0,9.796216011E0,2.182553291E0
3.762767188E1,-1.766501307E0,9.757930756E0,2.280659199E0
3.763256823E1,-1.658525229E0,9.719645500E0,2.385943174E0
3.763746464E1,-1.584347725E0,9.719645500E0,2.417049885E0
3.764236099E1,-1.455135226E0,9.659825325E0,2.429013968E0
3.764725734E1,-1.347458243E0,9.631111145E0,2.371586323E0
3.765215370E1,-1.301994562E0,9.564111710E0,2.287837505E0
3.765705011E1,-1.287637711E0,9.501898766E0,2.184946060E0
3.766196464E1,-1.256531000E0,9.425328255E0,2.103590250E0
3.766684281E1,-1.237388372E0,9.331708908E0,2.019542217E0
3.767173917E1,-1.211067319E0,9.252745628E0,1.993221283E0
3.767663557E1,-1.189232826E0,9.178568840E0,1.966900229E0
3.768155011E1,-1.201496124E0,9.118747711E0,1.931007862E0
3.768642828E1,-1.165304661E0,9.063713074E0,1.907079697E0
3.769134281E1,-1.182054400E0,9.058927536E0,1.928615093E0
3.769622104E1,-1.146162033E0,9.078069687E0,1.919043779E0
3.770113557E1,-1.124626637E0,9.051749229E0,1.883151412E0
3.770601375E1,-1.074377418E0,9.090034485E0,1.842473388E0
3.771092828E1,-1.048056364E0,9.130712509E0,1.756331801E0
3.771580651E1,-1.024128079E0,9.183354378E0,1.660618901E0
3.772072104E1,-1.043270707E0,9.295816422E0,1.617548108E0
3.772559922E1,-1.060020447E0,9.408578873E0,1.572084427E0
3.773051380E1,-1.062413216E0,9.509077072E0,1.552941918E0
3.773539198E1,-1.071984529E0,9.621540070E0,1.560120344E0
3.774028834E1,-1.146162033E0,9.724431038E0,1.555334687E0
3.774518469E1,-1.174875975E0,9.784252167E0,1.528714538E0
3.775008110E1,-1.194018483E0,9.827322960E0,1.504786372E0
3.775497745E1,-1.270887971E0,9.844072342E0,1.500000715E0
3.775987380E1,-1.361815214E0,9.839286804E0,1.543370605E0
3.776477016E1,-1.383350611E0,9.784252167E0,1.598405480E0
3.776966651E1,-1.400100350E0,9.748359680E0,1.610369682E0
3.777456292E1,-1.457528114E0,9.717252731E0,1.655833244E0
3.777945927E1,-1.452742457E0,9.693324089E0,1.648654819E0
3.778435563E1,-1.476670623E0,9.695717812E0,1.646261930E0
3.778925198E1,-1.498206019E0,9.678967476E0,1.643869162E0
3.779414839E1,-1.560419440E0,9.674181938E0,1.624726534E0
3.779904474E1,-1.579562068E0,9.640682220E0,1.627119422E0
3.780394110E1,-1.579562068E0,9.621540070E0,1.663011789E0
3.780883745E1,-1.579562068E0,9.566504478E0,1.653440475E0
3.781373386E1,-1.567597985E0,9.525827408E0,1.660618901E0
3.781863021E1,-1.579562068E0,9.506684303E0,1.663011789E0
3.782352656E1,-1.586740494E0,9.494720459E0,1.643869162E0
3.782842297E1,-1.584347725E0,9.499505997E0,1.607976794E0
3.783331932E1,-1.581954837E0,9.489934921E0,1.574477315E0
3.783821568E1,-1.581954837E0,9.489934921E0,1.543370605E0
3.784311203E1,-1.581954837E0,9.513862610E0,1.543370605E0
3.784800844E1,-1.524527073E0,9.504291534E0,1.596012712E0
3.785290479E1,-1.519741535E0,9.518648148E0,1.636690736E0
3.785780115E1,-1.471885085E0,9.530612946E0,1.634297848E0
3.786269750E1,-1.433599830E0,9.564111710E0,1.648654819E0
3.786759386E1,-1.397707582E0,9.595218658E0,1.634297848E0
3.787249026E1,-1.376172066E0,9.614361763E0,1.663011789E0
3.787738662E1,-1.373779297E0,9.669396400E0,1.641476393E0
3.788228297E1,-1.359422326E0,9.702896118E0,1.598405480E0
3.788717938E1,-1.337886930E0,9.719645500E0,1.528714538E0
3.789207573E1,-1.333101273E0,9.724431038E0,1.495215058E0
3.789697208E1,-1.306780219E0,9.698110580E0,1.480858088E0
3.790186844E1,-1.299601793E0,9.657432556E0,1.509572029E0
3.790676485E1,-1.266102314E0,9.607182503E0,1.564906001E0
3.791167932E1,-1.249352574E0,9.544969559E0,1.615155339E0
3.791655755E1,-1.280459166E0,9.492327690E0,1.624726534E0
3.792147214E1,-1.299601793E0,9.468399048E0,1.617548108E0
3.792635031E1,-1.349851131E0,9.480362892E0,1.612762451E0
3.793126484E1,-1.428814173E0,9.494720459E0,1.603191137E0
3.793614302E1,-1.488634825E0,9.482755661E0,1.603191137E0
3.794103938E1,-1.510170221E0,9.473184586E0,1.591227055E0
3.794593578E1,-1.524527073E0,9.482755661E0,1.615155339E0
3.795083214E1,-1.534098387E0,9.497113228E0,1.655833244E0
3.795572849E1,-1.538884044E0,9.540184021E0,1.684547186E0
3.796064302E1,-1.543669701E0,9.580862045E0,1.706082582E0
3.796552125E1,-1.560419440E0,9.662218094E0,1.653440475E0
3.797041761E1,-1.529312730E0,9.724431038E0,1.600798368E0
3.797531396E1,-1.500598907E0,9.796216011E0,1.567298889E0
3.798021031E1,-1.452742457E0,9.824930191E0,1.540678620E0
3.798510672E1,-1.354636669E0,9.872786522E0,1.519143224E0
3.799002125E1,-1.290030479E0,9.930213928E0,1.528714538E0
3.799489943E1,-1.220638633E0,9.966405869E0,1.523928881E0
3.799979578E1,-1.141376376E0,1.000469017E1,1.516750455E0
3.800469219E1,-1.093519926E0,1.003818989E1,1.464108348E0
3.800958854E1,-1.062413216E0,1.004776096E1,1.418644667E0
3.801448490E1,-1.064806104E0,1.006690407E1,1.361217022E0
3.801938130E1,-1.052842021E0,1.003579712E1,1.332503080E0
3.802427766E1,-1.064806104E0,9.997511864E0,1.303789258E0
3.802917401E1,-1.079162955E0,9.964012146E0,1.303789258E0
3.803407037E1,-1.079162955E0,9.966405869E0,1.303789258E0
3.803896677E1,-1.098305583E0,9.937392235E0,1.315753341E0
3.804386313E1,-1.112662554E0,9.956833839E0,1.330110312E0
3.804875948E1,-1.117448211E0,9.985548019E0,1.344467282E0
3.805365584E1,-1.124626637E0,9.964012146E0,1.387538075E0
3.805855224E1,-1.150947690E0,9.961619377E0,1.406680584E0
3.806344860E1,-1.158126116E0,9.918250084E0,1.440180182E0
3.806834495E1,-1.186840057E0,9.856036186E0,1.483250976E0
3.807324136E1,-1.172483087E0,9.779465675E0,1.511964798E0
3.807813771E1,-1.177268744E0,9.724431038E0,1.603191137E0
3.808303406E1,-1.167697430E0,9.655039787E0,1.698904037E0
3.808793042E1,-1.201496124E0,9.609575272E0,1.744367719E0
3.809284500E1,-1.218245864E0,9.566504478E0,1.749153376E0
3.809772318E1,-1.254138112E0,9.537791252E0,1.725225091E0
3.810261953E1,-1.292423368E0,9.528220177E0,1.689332843E0
3.810751589E1,-1.380957723E0,9.513862610E0,1.655833244E0
3.811241224E1,-1.407278776E0,9.504291534E0,1.617548108E0
3.811730865E1,-1.426421404E0,9.487542152E0,1.617548108E0
3.812220500E1,-1.431207061E0,9.475577354E0,1.612762451E0
3.812710136E1,-1.419242978E0,9.482755661E0,1.610369682E0
3.813199776E1,-1.400100350E0,9.487542152E0,1.584048629E0
3.813689412E1,-1.400100350E0,9.504291534E0,1.545763373E0
3.814179047E1,-1.378564954E0,9.533005714E0,1.521536112E0
3.814668682E1,-1.368993640E0,9.573683739E0,1.480858088E0
3.815158323E1,-1.380957723E0,9.631111145E0,1.452144265E0
3.815647958E1,-1.354636669E0,9.662218094E0,1.425823212E0
3.816137594E1,-1.352243900E0,9.695717812E0,1.416251898E0
3.816627229E1,-1.316351533E0,9.702896118E0,1.433001637E0
3.817118688E1,-1.292423368E0,9.683753014E0,1.435394526E0
3.817606505E1,-1.256531000E0,9.710074425E0,1.440180182E0
3.818097964E1,-1.227817178E0,9.714859962E0,1.430608869E0
3.818585776E1,-1.213460207E0,9.772287369E0,1.409073472E0
3.819077234E1,-1.189232826E0,9.789037704E0,1.385145187E0
3.819565052E1,-1.213460207E0,9.834501266E0,1.387538075E0
3.820054688E1,-1.186840057E0,9.841679573E0,1.406680584E0
3.820544328E1,-1.155733347E0,9.911071777E0,1.394716501E0
3.821035807E1,-1.153340459E0,9.913464546E0,1.406680584E0
3.821523599E1,-1.124626637E0,9.913464546E0,1.380359530E0
3.822013234E1,-1.095912814E0,9.915857315E0,1.397109270E0
3.822502875E1,-1.079162955E0,9.908679008E0,1.416251898E0
3.822992511E1,-1.098305583E0,9.901499748E0,1.421037555E0
3.823482146E1,-1.148554921E0,9.906285286E0,1.423430324E0
3.823979011E1,-1.103091240E0,9.896714211E0,1.404287815E0
3.824461422E1,-1.117448211E0,9.884750366E0,1.413859129E0
3.824951057E1,-1.131805062E0,9.901499748E0,1.399502158E0
3.825440693E1,-1.172483087E0,9.906285286E0,1.358824134E0
3.825930334E1,-1.186840057E0,9.937392235E0,1.303789258E0
3.826419969E1,-1.177268744E0,9.934999466E0,1.354038477E0
3.826909604E1,-1.206281662E0,9.925428391E0,1.351645708E0
3.827399240E1,-1.230209947E0,9.906285286E0,1.315753341E0
3.827888880E1,-1.184447169E0,9.887143135E0,1.354038477E0
3.828378516E1,-1.127019525E0,9.865608215E0,1.375573874E0
3.828877880E1,-1.115055323E0,9.872786522E0,1.409073472E0
3.829357781E1,-1.103091240E0,9.899106979E0,1.416251898E0
3.829847427E1,-1.093519926E0,9.915857315E0,1.430608869E0
3.830337063E1,-1.074377418E0,9.952048302E0,1.416251898E0
3.830826698E1,-1.095912814E0,1.002144051E1,1.411466241E0
3.831316334E1,-1.095912814E0,1.006929684E1,1.370788217E0
3.831805974E1,-1.105484009E0,1.012911701E1,1.366002679E0
3.832295610E1,-1.107876897E0,1.022243786E1,1.397109270E0
3.832785245E1,-1.079162955E0,1.034207821E1,1.437787294E0
3.833274886E1,-1.127019525E0,1.046171951E1,1.478465319E0
3.833764521E1,-1.107876897E0,1.054576778E1,1.555334687E0
3.834254156E1,-1.062413216E0,1.062473106E1,1.655833244E0
3.834743792E1,-1.060020447E0,1.069412231E1,1.751546144E0
3.835233432E1,-1.038485050E0,1.073719311E1,1.844866276E0
3.835723068E1,-1.036092162E0,1.075394344E1,1.964507341E0
3.836212703E1,-1.028913736E0,1.071326542E1,2.108375788E0
3.836702339E1,-1.050449133E0,1.061276627E1,2.216052771E0
3.837193792E1,-1.105484009E0,1.048564816E1,2.304587364E0
3.837681615E1,-1.122233868E0,1.033011436E1,2.393121719E0
3.838171250E1,-1.172483087E0,1.020808029E1,2.503191471E0
3.838660886E1,-1.270887971E0,1.001665497E1,2.603690147E0
3.839152344E1,-1.354636669E0,9.803394318E0,2.718844652E0
3.839640162E1,-1.522134304E0,9.611968994E0,2.776272535E0
3.840129797E1,-1.677667737E0,9.379565239E0,2.828914642E0
3.840619438E1,-1.814357758E0,9.161818504E0,2.812164783E0
3.841110865E1,-1.933998942E0,8.972785950E0,2.788236618E0
3.841598709E1,-2.091925144E0,8.771489143E0,2.773879766E0
3.842090167E1,-2.235494614E0,8.599205971E0,2.788236618E0
3.842577984E1,-2.365005970E0,8.388637543E0,2.824128866E0
3.843069438E1,-2.463111877E0,8.170592308E0,2.860021353E0
3.843557255E1,-2.597109795E0,7.991130352E0,2.831307411E0
3.844048714E1,-2.735893488E0,7.837989807E0,2.838485956E0
3.844536531E1,-2.865106106E0,7.739883900E0,2.778665304E0
3.845026167E1,-2.961117983E0,7.641479015E0,2.721237659E0
3.845515802E1,-3.075973511E0,7.584051132E0,2.627618313E0
3.846005797E1,-3.162115097E0,7.540980339E0,2.536691189E0
3.846495078E1,-3.260220766E0,7.538587570E0,2.450549603E0
3.846984714E1,-3.339184046E0,7.584051132E0,2.385943174E0
3.847474349E1,-3.413361549E0,7.686942577E0,2.330908298E0
3.847963990E1,-3.454338551E0,7.837989807E0,2.314158678E0
