"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.912549845E0,-3.312197328E-1,-1.239013672E-2,-8.872449398E-2
1.917446147E0,-2.988680601E-1,8.157730103E-2,-1.151325703E-1
1.922342449E0,-3.521406054E-1,1.468105316E-1,-1.618993282E-2
1.927238804E0,-3.880907297E-1,1.904964447E-1,6.244695187E-2
1.932135106E0,-4.021576047E-1,1.577291489E-1,-1.728081703E-2
1.937031408E0,-3.799104393E-1,8.447933197E-2,-9.715211391E-2
1.941927762E0,-3.267051578E-1,1.370811462E-2,-1.568990946E-1
1.946824064E0,-3.470888734E-1,-8.979892731E-2,-9.949994087E-2
1.951720366E0,-3.169817924E-1,-5.726623535E-2,-2.175785303E-1
1.956616668E0,-2.532078624E-1,-2.992630005E-2,-4.123140574E-1
1.961513022E0,-1.797199845E-1,-6.475257874E-2,-6.686328650E-1
1.966409324E0,-2.153767347E-1,-2.135171890E-1,-6.247727871E-1
1.971305626E0,-1.407991648E-1,-1.903657913E-1,-6.322839260E-1
1.976201981E0,-1.256887913E-1,-1.343946457E-1,-6.338659525E-1
1.981098283E0,-1.340622306E-1,-7.436943054E-2,-6.722141504E-1
1.985994585E0,-1.279603839E-1,-1.242933273E-1,-6.043777466E-1
1.990890939E0,-1.529424191E-1,-1.574316025E-1,-4.879566431E-1
1.995787241E0,-1.234719157E-1,-6.231307983E-2,-4.492332935E-1
2.000683543E0,-5.219906569E-2,-2.753639221E-2,-3.878158331E-1
2.005579845E0,3.340184689E-3,2.104473114E-2,-4.085028172E-1
2.010476199E0,2.400565147E-2,6.201934814E-2,-4.159303904E-1
2.015372501E0,-2.822601795E-2,1.358718872E-1,-3.747712374E-1
2.020268804E0,-1.386731863E-1,1.307821274E-1,-1.787247658E-1
2.025165158E0,-1.928839684E-1,4.983234406E-2,-5.085587502E-3
2.030061460E0,-2.076177597E-1,-4.930019379E-2,-3.945934772E-2
2.034957762E0,-1.779274344E-1,-1.094303131E-1,-2.261778116E-1
2.039854116E0,-1.012527943E-1,-2.709312439E-1,-3.602664471E-1
2.044750418E0,-1.770943403E-2,-4.404268265E-1,-4.848940372E-1
2.049646720E0,2.579164505E-2,-6.178989410E-1,-4.696394205E-1
2.054543074E0,1.037178040E-1,-6.560735703E-1,-5.321553946E-1
2.059457554E0,1.210028529E-1,-6.153926849E-1,-6.083680391E-1
2.064335679E0,1.562575698E-1,-4.465703964E-1,-8.506316543E-1
2.069232033E0,3.284025192E-2,-4.308090210E-1,-5.235902071E-1
2.074128335E0,-1.608860493E-2,-2.083024979E-1,-2.086164951E-1
2.079027918E0,-1.986598969E-1,9.339237213E-2,2.635840178E-1
2.083920991E0,-4.149100780E-1,3.192911148E-1,6.976450682E-1
2.088820626E0,-4.083983898E-1,5.222053528E-1,8.902586699E-1
2.093713595E0,-3.139104843E-1,5.265760422E-1,1.131163716E0
2.098613335E0,-1.796326041E-1,5.501174927E-1,1.248967528E0
2.103506251E0,-1.317549348E-1,6.330718994E-1,1.391669273E0
2.108402554E0,-9.589987993E-2,6.966533661E-1,1.430526018E0
2.113298908E0,4.456931353E-2,6.532497406E-1,1.467977881E0
2.118195210E0,2.415808439E-1,5.608100891E-1,1.377635360E0
2.123091564E0,4.261618853E-1,5.527534485E-1,1.217074275E0
2.127987866E0,5.985804796E-1,6.046781540E-1,1.041259050E0
2.132884168E0,6.593418121E-1,6.448554993E-1,8.812702894E-1
2.137780470E0,6.903138161E-1,5.332078934E-1,9.251616001E-1
2.142676824E0,6.865655184E-1,5.137834549E-1,9.493387938E-1
2.147573126E0,6.869770288E-1,6.978254318E-1,7.213447094E-1
2.152469481E0,6.580699682E-1,7.528858185E-1,5.402761698E-1
2.157365783E0,6.693120003E-1,6.457948685E-1,3.919337988E-1
2.162262085E0,6.009633541E-1,5.655479431E-1,4.082107544E-1
2.167158439E0,5.488383770E-1,5.095815659E-1,5.463603735E-1
2.172054741E0,5.439658165E-1,3.893594742E-1,7.565385103E-1
2.176951043E0,5.241880417E-1,3.363161087E-1,7.691037655E-1
2.181847397E0,4.560716152E-1,2.523288727E-1,6.850266457E-1
2.186743699E0,3.563815355E-1,1.518201828E-1,4.973014593E-1
2.191640001E0,1.296029091E-1,-7.989597321E-2,6.938228607E-1
2.196536356E0,-2.563226223E-2,-3.255443573E-1,9.347985983E-1
2.201432658E0,-1.288652420E-3,-4.346303940E-1,8.923788071E-1
2.206329012E0,4.289686680E-2,-5.578556061E-1,5.542207956E-1
2.211225314E0,1.915109158E-2,-6.400699615E-1,3.417479992E-2
2.216121616E0,7.162845135E-2,-6.430015564E-1,-5.444719791E-1
2.221017970E0,1.196793318E-1,-5.667848587E-1,-9.603064060E-1
2.225914272E0,1.827073097E-1,-5.143108368E-1,-1.044337630E0
2.230828751E0,2.365289927E-1,-4.256916046E-1,-9.672645330E-1
2.235706929E0,4.600073099E-1,-8.118534088E-2,-1.011300087E0
2.240603231E0,7.686702013E-1,3.946752548E-1,-1.270018339E0
2.245499533E0,8.888411522E-1,9.132394791E-1,-1.151955485E0
2.250395887E0,8.497505188E-1,1.103935242E0,2.578806877E-2
2.255292189E0,7.947630882E-1,9.743270874E-1,1.939665318E0
2.260206720E0,7.103060484E-1,9.362363815E-1,2.667757034E0
2.265084845E0,4.667936563E-1,1.527199745E0,2.023366690E0
2.269999376E0,2.165023088E-1,1.496685982E0,2.109359264E0
2.274877501E0,2.091453075E-1,1.194452286E0,2.048307180E0
2.279773804E0,4.288221598E-1,8.646268845E-1,1.708817959E0
2.284670106E0,3.441752195E-1,6.719522476E-1,1.035841703E0
2.289584637E0,6.918919086E-2,4.872035980E-1,3.372340202E-1
2.294462762E0,-2.219164371E-1,1.500625610E-1,-8.404397964E-2
2.299359116E0,-6.218302250E-1,-3.654851913E-1,-2.143998146E-1
2.304255418E0,-1.114759326E0,-8.587570190E-1,-2.357292175E-1
2.309169949E0,-1.690009117E0,-1.322931290E0,-3.033900261E-1
2.314048074E0,-2.228416204E0,-1.789680958E0,-4.218652248E-1
2.318944376E0,-2.600225210E0,-2.359602928E0,-4.692482948E-1
2.323840731E0,-2.771162033E0,-2.887119770E0,-3.333976269E-1
2.328737033E0,-2.896099567E0,-3.346255779E0,-2.658073902E-1
2.333633387E0,-3.003340960E0,-3.732465267E0,-1.926116943E-1
2.338627241E0,-2.978034496E0,-4.055613518E0,-5.151152611E-2
2.343425939E0,-3.009011745E0,-4.232450962E0,1.221280098E-1
2.348322345E0,-3.075971365E0,-4.193914413E0,3.601181507E-1
2.353218647E0,-3.255563021E0,-3.663031101E0,5.202534199E-1
2.358115001E0,-3.239435673E0,-2.845751762E0,3.902807236E-1
2.363011304E0,-2.849756718E0,-1.988146305E0,-3.532123566E-2
2.367907606E0,-2.177580357E0,-1.498250008E0,-6.819758415E-1
2.372803960E0,-1.537993670E0,-1.322312832E0,-1.202652454E0
2.377700262E0,-1.157443047E0,-1.227746010E0,-1.538950920E0
2.382596616E0,-9.306436777E-1,-9.992294312E-1,-1.674681425E0
2.387590470E0,-7.620649338E-1,-6.132440567E-1,-1.638259888E0
2.392389220E0,-6.616846323E-1,-1.413516998E-1,-1.517623425E0
2.397285574E0,-7.106058598E-1,3.395395279E-1,-1.297543406E0
2.402181876E0,-7.791180611E-1,6.622533798E-1,-9.768918753E-1
2.407078231E0,-7.317756414E-1,8.820142746E-1,-6.697789431E-1
2.411974533E0,-6.359434128E-1,9.464464188E-1,-4.810638428E-1
2.416870887E0,-5.440343618E-1,9.729585648E-1,-4.466555119E-1
2.421767189E0,-3.332815170E-1,9.161615372E-1,-5.284887552E-1
2.426663543E0,-8.650863171E-2,7.283315659E-1,-6.574442387E-1
2.431559845E0,6.815361977E-2,5.337905884E-1,-6.710246801E-1
2.436456199E0,2.319567204E-1,3.802003860E-1,-6.364151239E-1
2.441352501E0,2.764972448E-1,2.936449051E-1,-7.282084227E-1
2.446248804E0,3.244863749E-1,1.903572083E-1,-9.131375551E-1
2.451145158E0,4.004195929E-1,9.426212311E-2,-1.148498058E0
2.456041460E0,4.902886152E-1,1.250267029E-2,-1.307816267E0
2.460937814E0,5.248639584E-1,-5.024623871E-2,-1.273951530E0
2.465834116E0,4.277582169E-1,-7.736301422E-2,-1.142546773E0
2.470730470E0,3.208953142E-1,-4.500198364E-2,-1.042731762E0
2.475626772E0,1.919406652E-1,-7.977867126E-2,-9.937279224E-1
2.480523126E0,9.564614296E-2,-6.990432739E-3,-1.005381942E0
2.485419429E0,7.469272614E-2,2.516078949E-2,-9.966847897E-1
2.490315731E0,5.219459534E-2,-9.449005127E-3,-9.438691139E-1
2.495212085E0,-3.190815449E-2,-5.569839478E-2,-7.656345367E-1
2.500108387E0,-2.160097361E-1,-7.057094574E-2,-6.435377598E-1
2.505004741E0,-3.876389265E-1,-6.606292725E-2,-6.396161318E-1
2.509901043E0,-3.987625837E-1,-6.367301941E-2,-6.892315149E-1
2.514797397E0,-3.931196928E-1,-1.070594788E-2,-7.401640415E-1
2.519711876E0,-3.513325453E-1,4.737663269E-2,-6.756738424E-1
2.524590054E0,-1.922936440E-1,-1.308794022E-1,-4.619816542E-1
2.529486356E0,4.554867744E-2,-1.915559769E-1,-7.960438728E-2
2.534382710E0,-5.713939667E-2,-7.277774811E-2,2.520623207E-1
2.539297189E0,-2.237567902E-1,4.402494431E-1,4.785068035E-1
2.544175366E0,-1.824465990E-1,8.378515244E-1,7.721936703E-1
2.549071668E0,2.151334286E-2,8.239374161E-1,1.025267363E0
2.553968022E0,1.385563612E-1,7.913684845E-1,1.041550398E0
2.558864324E0,3.479192257E-1,9.315128326E-1,1.028731823E0
2.563760626E0,6.377038956E-1,6.080350876E-1,1.046606302E0
2.568656981E0,5.414670706E-1,-2.098140717E-1,1.022095919E0
2.573553283E0,1.637289524E-1,-2.689313889E-1,1.048921585E0
2.578449637E0,9.636688232E-2,-1.583623886E-1,1.251052618E0
2.583345939E0,3.479313850E-2,-1.961555481E-1,1.422679663E0
2.588339793E0,-4.948711395E-2,-3.605833054E-1,1.408667803E0
2.593138543E0,-8.455479145E-2,-5.511188507E-1,1.305114508E0
2.598034949E0,-6.712281704E-2,-6.745872498E-1,1.085553408E0
2.602931251E0,1.238584518E-3,-6.546669006E-1,7.736151218E-1
2.607827606E0,1.118419170E-1,-6.182746887E-1,5.528857708E-1
2.612723908E0,1.572233438E-1,-6.370220184E-1,2.889444828E-1
2.617620262E0,3.452771902E-1,-5.026407242E-1,6.215691566E-2
2.622516564E0,7.891498804E-1,-4.996347427E-1,-1.907608509E-1
2.627412918E0,9.439769983E-1,-5.727090836E-1,-5.968866348E-1
2.632309220E0,8.812456131E-1,-4.562959671E-1,-8.956650496E-1
2.637205574E0,8.393684626E-1,-2.845468521E-1,-6.805748940E-1
2.642101876E0,7.859861851E-1,-1.245393753E-1,-9.023070335E-2
2.646998231E0,5.899592638E-1,1.887054443E-1,6.293842793E-1
2.651894533E0,5.105483532E-1,5.524072647E-1,1.317700863E0
2.656790887E0,4.205414057E-1,7.921228409E-1,1.828881264E0
2.661687189E0,3.918555975E-1,8.530845642E-1,2.031889915E0
2.666583543E0,4.846800566E-1,7.880859375E-1,1.970475674E0
2.671479845E0,6.137416363E-1,7.500486374E-1,1.762645960E0
2.676376199E0,7.366427183E-1,8.150520325E-1,1.433408737E0
2.681272501E0,8.612257242E-1,9.443922043E-1,1.012288809E0
2.686168856E0,9.979186058E-1,9.658260345E-1,6.665606499E-1
2.691083387E0,9.657686949E-1,8.055315018E-1,3.979713917E-1
2.695961512E0,7.557361126E-1,5.641345978E-1,2.734587193E-1
2.700857814E0,5.042974949E-1,3.468418121E-1,3.193345070E-1
2.705754168E0,1.177357435E-1,1.413249969E-1,4.912147522E-1
2.710650470E0,-2.011452913E-1,-9.791374207E-3,6.826756001E-1
2.715546824E0,-4.575712681E-1,-9.959411621E-2,6.935081482E-1
2.720443179E0,-8.047581315E-1,-1.640281677E-1,5.216355324E-1
2.725339481E0,-1.137602568E0,-1.528654099E-1,3.009347916E-1
2.730253491E0,-1.274182081E0,-7.812500000E-2,1.052021980E-1
2.735132137E0,-1.291481256E0,-4.240608215E-2,-6.641864777E-2
2.740028491E0,-1.395488381E0,3.833675385E-2,-2.531743050E-1
2.744924793E0,-1.440799475E0,6.153678894E-2,-3.123061657E-1
2.749821147E0,-1.384708762E0,7.270240784E-2,-9.103894234E-2
2.754717449E0,-1.083995223E0,-4.775905609E-2,3.913991451E-1
2.759631981E0,-6.129884124E-1,-1.992807388E-1,6.685698032E-1
2.764510106E0,-1.918874979E-1,-2.454357147E-1,6.041693687E-1
2.769424637E0,1.482630968E-1,-1.240510941E-1,3.080475330E-1
2.774302762E0,4.152210951E-1,7.397460938E-2,-3.860521317E-2
2.779199116E0,7.922357321E-1,-4.066152573E-1,-3.345649242E-1
2.784095470E0,2.776057720E-1,-4.271736145E-1,-6.751215458E-1
2.789009949E0,1.922880411E-1,-3.135013580E-1,-8.204915524E-1
2.793888126E0,4.914221764E-1,1.709413528E-1,-1.017380595E0
2.798784429E0,6.097398996E-1,7.819528580E-1,-1.478850365E0
2.803680783E0,5.988675356E-1,1.270778656E0,-1.804868340E0
2.808577085E0,8.598712683E-1,1.575367928E0,-1.901774168E0
2.813473439E0,1.247967124E0,1.653062820E0,-1.937895060E0
2.818369741E0,1.253265023E0,1.590404510E0,-2.105489254E0
2.823266095E0,9.301401377E-1,1.251217842E0,-2.107742071E0
2.828162397E0,5.542509556E-1,8.770198822E-1,-1.740826607E0
2.833058751E0,1.299282312E-1,7.256517410E-1,-1.243164420E0
2.837955106E0,-2.476828098E-1,6.578922272E-1,-7.551403046E-1
2.842851408E0,-5.568334460E-1,5.538206100E-1,-3.955075741E-1
2.847747762E0,-6.890099049E-1,2.846336365E-2,-3.261480331E-1
2.852644064E0,-9.070535898E-1,-1.384191513E-1,-2.740306854E-1
2.857540418E0,-1.088670135E0,-4.040670395E-1,-2.005677223E-1
2.862436720E0,-1.233971715E0,-5.652828217E-1,-1.460533142E-1
2.867333074E0,-1.499847054E0,-3.878440857E-1,-1.491689682E-2
2.872229429E0,-1.503222466E0,-4.268798828E-1,2.381930351E-1
2.877125731E0,-1.633061409E0,-9.546794891E-1,2.644703388E-1
2.882022085E0,-1.713656425E0,-1.478571415E0,3.785936832E-1
2.886918387E0,-1.875640154E0,-2.118450165E0,3.376131058E-1
2.891814741E0,-2.200667381E0,-2.228759766E0,1.562585831E-1
2.896711095E0,-2.287196159E0,-2.221203327E0,1.305565834E-1
2.901607397E0,-2.276650906E0,-2.260427952E0,-1.101016998E-2
2.906503751E0,-2.154535770E0,-2.372116566E0,-2.267119884E-1
2.911400054E0,-1.953549862E0,-2.710920334E0,-5.015094280E-1
2.916296408E0,-1.713660002E0,-3.258944511E0,-8.807568550E-1
2.921192710E0,-1.962016106E0,-2.839269161E0,-1.150873899E0
2.926089064E0,-2.126461983E0,-1.876214027E0,-9.468895197E-1
2.930985418E0,-1.924530745E0,-1.116320610E0,-4.032347202E-1
2.935881720E0,-1.712135077E0,-7.028017044E-1,8.356618881E-2
2.940778074E0,-1.482995152E0,-3.916120529E-1,3.354728222E-1
2.945674376E0,-1.184737682E0,-1.351394653E-1,5.021426678E-1
2.950570731E0,-8.677433133E-1,2.432031631E-1,4.772601128E-1
2.955467085E0,-6.206501722E-1,5.899934769E-1,4.937112331E-1
2.960363387E0,-4.964487255E-1,8.214139938E-1,5.520956516E-1
2.965259741E0,-3.278602958E-1,9.112186432E-1,7.459423542E-1
2.970156043E0,-5.042879283E-2,8.262062073E-1,9.290583134E-1
2.975052397E0,2.093405873E-1,7.054414749E-1,9.430787563E-1
2.979948751E0,4.617940187E-1,5.564069748E-1,8.733396530E-1
2.984845054E0,7.603842616E-1,4.391574860E-1,7.476828098E-1
2.989741408E0,9.358660579E-1,3.777036667E-1,6.468236446E-1
2.994637710E0,1.031786561E0,3.361644745E-1,7.042882442E-1
2.999534064E0,1.163115263E0,3.599243164E-1,8.504509926E-1
3.004430418E0,1.300945640E0,4.655904770E-1,9.704430103E-1
3.009330314E0,1.304023027E0,6.649398804E-1,1.028566122E0
3.014223074E0,1.274795532E0,8.621549606E-1,1.025083542E0
3.019119376E0,1.334677100E0,1.011801720E0,1.031850338E0
3.024015731E0,1.492523909E0,1.159262657E0,1.037199736E0
3.028912085E0,1.683438420E0,1.259006500E0,9.387249947E-1
3.033808387E0,1.897864580E0,1.397096634E0,7.654325962E-1
3.038704741E0,2.061578035E0,1.585376740E0,5.103788376E-1
3.043601095E0,2.277435541E0,1.816643715E0,1.734983921E-1
3.048497397E0,2.471017122E0,2.045472145E0,-1.090726852E-1
3.053393751E0,2.615590096E0,2.369879723E0,-2.204165459E-1
3.058290054E0,2.799227476E0,2.828032494E0,-3.499436378E-1
3.063186408E0,2.860838652E0,3.300261497E0,-4.572126865E-1
3.068082762E0,2.814127684E0,3.652700424E0,-5.470693111E-1
3.072979064E0,2.888273716E0,3.773150444E0,-4.639210701E-1
3.077875418E0,2.948611736E0,3.936732292E0,-6.758213043E-3
3.082771772E0,2.908471584E0,4.107378960E0,4.491829872E-1
3.087668074E0,2.731701612E0,4.084145546E0,8.640055656E-1
3.092564429E0,2.473573685E0,3.862477303E0,1.243135214E0
3.097460731E0,2.273766279E0,3.495381355E0,1.385833502E0
3.102357085E0,2.150171757E0,2.971327782E0,1.392560720E0
3.107253439E0,1.956039906E0,2.355209351E0,1.277744770E0
3.112149741E0,1.724156737E0,1.778698921E0,1.134691477E0
3.117046095E0,1.448787093E0,1.248941422E0,9.991567135E-1
3.121942449E0,1.202960014E0,7.730455399E-1,8.303403854E-1
3.126838751E0,1.102746725E0,3.318395615E-1,5.467000008E-1
3.131735106E0,9.459679723E-1,1.139640808E-2,1.359057426E-1
3.136631460E0,7.264246345E-1,-2.744922638E-1,-1.632204056E-1
3.141527762E0,6.238206029E-1,-4.710168839E-1,-2.169077396E-1
3.146424116E0,4.681113362E-1,-6.406116486E-1,-1.495556831E-1
3.151320418E0,1.582097411E-1,-6.759109497E-1,-1.377651691E-1
3.156216772E0,-1.511023045E-1,-6.801471710E-1,1.532196999E-2
3.161113126E0,-3.217731416E-1,-6.966772079E-1,2.768895626E-1
3.166009429E0,-4.402189851E-1,-7.663431168E-1,4.489867687E-1
3.170905783E0,-5.709617734E-1,-9.034385681E-1,5.030677319E-1
3.175802137E0,-7.569448948E-1,-1.012215614E0,4.893369675E-1
3.180716616E0,-8.209248781E-1,-1.052022934E0,4.601531029E-1
3.185594793E0,-8.341630101E-1,-1.020510674E0,2.597324848E-1
3.190491147E0,-8.831092119E-1,-9.197626114E-1,-1.367537975E-1
3.195387449E0,-1.032588959E0,-8.309326172E-1,-4.690477848E-1
3.200301981E0,-1.153673530E0,-7.514772415E-1,-5.702555180E-1
3.205180158E0,-1.210413575E0,-6.288976669E-1,-6.054375172E-1
3.210094637E0,-1.288819075E0,-5.780353546E-1,-5.316085815E-1
3.214972814E0,-1.309462309E0,-6.516313553E-1,-4.248454571E-1
3.219869168E0,-1.365180731E0,-8.686876297E-1,-3.401231766E-1
3.224765470E0,-1.460487843E0,-1.253316879E0,-3.152070045E-1
3.229680001E0,-1.587325096E0,-2.427832603E0,-4.968235493E-1
3.234558179E0,-2.600952148E0,-2.679206371E0,-7.216491699E-1
3.239472710E0,-2.974529266E0,-2.194747448E0,-3.971295357E-1
3.244350835E0,-2.865489960E0,-1.525582314E0,-1.041243076E-1
3.249265366E0,-2.894886971E0,-8.487653732E-1,-1.150953770E-1
3.254143491E0,-2.868576765E0,-4.939231873E-1,-7.121014595E-2
3.259039845E0,-2.704007626E0,-3.432636261E-1,7.022666931E-2
3.263936199E0,-2.497536421E0,-8.091926575E-2,2.421612740E-1
3.268832501E0,-2.103119850E0,2.069120407E-1,2.483339310E-1
3.273728856E0,-1.599149942E0,3.887634277E-1,1.030206680E-1
3.278625210E0,-1.195764184E0,5.079174042E-1,-5.285644531E-2
3.283521512E0,-8.688689470E-1,5.575399399E-1,-2.653751373E-1
3.288437501E0,-6.184102297E-1,7.053260803E-1,-5.471012592E-1
3.293314220E0,-3.368054032E-1,9.418611526E-1,-7.887778282E-1
3.298210522E0,-1.220637560E-1,1.123662949E0,-1.000249386E0
3.303106876E0,1.075789928E-1,1.138450623E0,-1.050142765E0
3.308003231E0,3.693481684E-1,1.041398048E0,-1.046221733E0
3.312899533E0,5.963672400E-1,9.497880936E-1,-9.526793957E-1
3.317795887E0,6.976907849E-1,9.281005859E-1,-7.527258396E-1
3.322692241E0,7.500110269E-1,8.875608444E-1,-5.224056244E-1
3.327588543E0,7.031984329E-1,8.327884674E-1,-2.683999538E-1
3.332484897E0,6.769719720E-1,7.278451920E-1,-5.740833282E-2
3.337381251E0,6.474059820E-1,6.660737991E-1,4.360985756E-2
3.342277554E0,6.529971957E-1,5.877418518E-1,-1.091694832E-2
3.347173908E0,6.244570613E-1,5.885658264E-1,-1.372938156E-1
3.352070262E0,5.691176653E-1,6.039342880E-1,-2.399508953E-1
3.356966564E0,5.614004731E-1,6.649236679E-1,-3.716466427E-1
3.361862918E0,6.158035398E-1,7.356777191E-1,-5.158362389E-1
3.366759272E0,6.485023499E-1,7.541456223E-1,-6.321680546E-1
3.371655626E0,6.088980436E-1,6.989259720E-1,-5.748400688E-1
3.376551929E0,5.230080485E-1,6.609706879E-1,-3.989813328E-1
3.381448283E0,4.864629507E-1,6.090764999E-1,-2.240016460E-1
3.386344637E0,4.490671158E-1,5.336284637E-1,-6.164479256E-2
3.391240939E0,3.822236657E-1,4.560766220E-1,5.490064621E-2
3.396137293E0,2.933636904E-1,3.620147705E-1,3.737974167E-2
3.401033647E0,2.638692260E-1,2.011547089E-1,2.254033089E-2
3.405930001E0,1.910769343E-1,9.538173676E-2,6.803822517E-2
3.410826304E0,1.303737164E-1,6.287574768E-3,9.023046494E-2
3.415722658E0,9.404504299E-2,-5.894756317E-2,2.896785736E-3
3.420619012E0,8.468699455E-2,-1.767015457E-1,-8.673000336E-2
3.425515314E0,1.141586304E-1,-3.037185669E-1,-5.233860016E-2
3.430411668E0,8.903563023E-2,-3.754053116E-1,8.433318138E-2
3.435308022E0,5.442190170E-2,-4.348716736E-1,3.017308712E-1
3.440222501E0,5.217432976E-3,-4.008417130E-1,4.874520302E-1
3.445100679E0,-6.348514557E-2,-3.715085983E-1,5.652108192E-1
3.450015210E0,-9.938681126E-2,-4.256677628E-1,5.756869316E-1
3.454893335E0,-9.276378155E-2,-4.939088821E-1,5.596637726E-1
3.459807866E0,-1.063044071E-1,-5.761632919E-1,5.435154438E-1
3.464686043E0,-1.348282099E-1,-6.080331802E-1,4.965052605E-1
3.469582397E0,-1.565257311E-1,-6.805143356E-1,4.283480644E-1
3.474478699E0,-7.057797909E-2,-7.672958374E-1,3.796892166E-1
3.479375054E0,5.419445038E-2,-8.898439407E-1,2.736930847E-1
3.484271408E0,1.344252825E-1,-8.926210403E-1,1.148402691E-1
3.489167710E0,1.199427843E-1,-7.327022552E-1,2.257156372E-2
3.494064064E0,1.205343008E-1,-5.729160309E-1,1.236805916E-1
3.498960418E0,9.765207767E-2,-4.802865982E-1,2.675864697E-1
3.503856720E0,2.473115921E-2,-4.547777176E-1,4.018993378E-1
3.508753074E0,3.800523281E-2,-4.963016510E-1,4.525797367E-1
3.513649429E0,5.377173424E-2,-5.378637314E-1,4.819662571E-1
3.518545783E0,-3.540635109E-2,-5.316705704E-1,5.068135262E-1
3.523442085E0,-1.098458767E-1,-5.471105576E-1,5.366613865E-1
3.528338439E0,-2.340140343E-1,-5.936841965E-1,5.761620998E-1
3.533234793E0,-2.307176590E-1,-6.807355881E-1,4.406940937E-1
3.538228647E0,-1.598680019E-1,-7.816123962E-1,2.947146893E-1
3.543027397E0,-1.236457825E-1,-8.320922852E-1,3.205039501E-1
3.547923804E0,-1.516467333E-1,-7.913742065E-1,4.100396633E-1
3.552820158E0,-2.197065353E-1,-6.694583893E-1,5.448024273E-1
3.557716460E0,-1.007012129E-1,-5.477561951E-1,5.502502918E-1
3.562612814E0,4.023349285E-2,-3.879747391E-1,4.670748711E-1
3.567509168E0,1.617395878E-2,-1.349039078E-1,1.968779564E-1
3.572405470E0,8.363604546E-3,8.251953125E-2,4.072022438E-2
3.577301824E0,1.620519161E-2,2.334403992E-1,5.565690994E-2
3.582198179E0,3.473913670E-2,3.776578903E-1,7.194805145E-2
3.587094533E0,9.148120880E-3,5.198497772E-1,-2.255606651E-2
3.591990835E0,-2.946329117E-2,6.887693405E-1,-1.106531620E-1
3.596887189E0,-1.313304901E-1,6.931438446E-1,-2.138824463E-1
3.601783543E0,-2.366452217E-1,5.474767685E-1,-1.216201782E-1
3.606679897E0,-3.261338472E-1,3.354711533E-1,-8.238363266E-2
3.611576199E0,-4.038926363E-1,-5.792713165E-2,-3.092646599E-2
3.616472554E0,-4.575262070E-1,-2.360124588E-1,-5.496501923E-2
3.621368908E0,-5.654255152E-1,-4.863510132E-1,-5.816531181E-2
3.626265210E0,-6.315318346E-1,-8.329687119E-1,-1.024041176E-1
3.631161564E0,-6.842710972E-1,-1.036607265E0,-2.763686180E-1
3.636057918E0,-7.688956857E-1,-1.116511822E0,-3.841352463E-1
3.640954272E0,-8.755714893E-1,-1.127780437E0,-4.069371223E-1
3.645850574E0,-1.015839100E0,-1.084898472E0,-3.688898087E-1
3.650746929E0,-1.002482772E0,-1.047701359E0,-3.254117966E-1
3.655643283E0,-8.209646344E-1,-9.321875572E-1,-4.997582436E-1
3.660539637E0,-7.564775944E-1,-7.619619370E-1,-6.508824825E-1
3.665435939E0,-8.964593410E-1,-5.177707672E-1,-5.108222961E-1
3.670332293E0,-1.053121090E0,-3.266248703E-1,-1.363229752E-1
3.675228647E0,-1.224984407E0,-1.958570480E-1,1.193714142E-1
3.680124949E0,-1.299848080E0,-1.350507736E-1,1.252269745E-1
3.685021304E0,-1.282391548E0,-1.226015091E-1,-8.980846405E-2
3.689935835E0,-1.246456742E0,-1.010046005E-1,-3.560001850E-1
3.694814012E0,-1.284860253E0,-1.157617569E-1,-5.394413471E-1
3.699728491E0,-1.255764246E0,-2.218904495E-1,-6.762404442E-1
3.704606668E0,-1.160708189E0,-4.193000793E-1,-8.600375652E-1
3.709521199E0,-1.013435125E0,-6.217775345E-1,-1.055253983E0
3.714399324E0,-1.055309296E0,-7.624063492E-1,-1.175806761E0
3.719313856E0,-1.178684473E0,-9.035596848E-1,-1.161657572E0
3.724192033E0,-1.333424091E0,-1.057363987E0,-1.096201181E0
3.729088387E0,-1.414173245E0,-1.209665298E0,-1.017337084E0
3.733984689E0,-1.445039988E0,-1.283901215E0,-1.061422586E0
3.738884533E0,-1.598596573E0,-1.227407455E0,-1.142420292E0
3.743777397E0,-1.583142757E0,-1.140773296E0,-1.150218487E0
